4387.39	2.13367	-0.953272
4396.83	2.13268	-0.953221
4406.26	2.13169	-0.95317
4415.7	2.1307	-0.953119
4425.13	2.12971	-0.953068
4434.57	2.12872	-0.953016
4444	2.12773	-0.952964
4453.44	2.12675	-0.952911
4462.87	2.12576	-0.952858
4472.31	2.12477	-0.952805
4481.74	2.12378	-0.952752
4491.18	2.12279	-0.952698
4500.61	2.1218	-0.952644
4510.05	2.12082	-0.95259
4519.48	2.11983	-0.952535
4528.92	2.11884	-0.95248
4538.36	2.11785	-0.952425
4547.79	2.11686	-0.952369
4557.23	2.11587	-0.952313
4566.66	2.11489	-0.952257
4576.1	2.1139	-0.9522
4585.53	2.11291	-0.952143
4594.97	2.11192	-0.952086
4604.4	2.11094	-0.952029
4613.84	2.10995	-0.951971
4623.27	2.10896	-0.951913
4632.71	2.10797	-0.951854
4642.14	2.10699	-0.951796
4651.58	2.106	-0.951736
4661.01	2.10501	-0.951677
4670.45	2.10402	-0.951617
4679.88	2.10304	-0.951557
4689.32	2.10205	-0.951497
4698.75	2.10106	-0.951436
4708.19	2.10008	-0.951375
4717.62	2.09909	-0.951314
4727.06	2.0981	-0.951252
4736.5	2.09711	-0.95119
4745.93	2.09613	-0.951128
4755.37	2.09514	-0.951065
4764.8	2.09415	-0.951002
4774.24	2.09317	-0.950939
4783.67	2.09218	-0.950875
4793.11	2.09119	-0.950811
4802.54	2.09021	-0.950747
4811.98	2.08922	-0.950682
4821.41	2.08824	-0.950617
4830.85	2.08725	-0.950552
4840.28	2.08626	-0.950486
4849.72	2.08528	-0.95042
4859.15	2.08429	-0.950354
4868.59	2.08331	-0.950288
4878.02	2.08232	-0.950221
4887.46	2.08133	-0.950153
4896.89	2.08035	-0.950086
4906.33	2.07936	-0.950018
4915.77	2.07838	-0.949949
4925.2	2.07739	-0.949881
4934.64	2.07641	-0.949812
4944.07	2.07542	-0.949743
4953.51	2.07444	-0.949673
4962.94	2.07345	-0.949603
4972.38	2.07247	-0.949533
4981.81	2.07148	-0.949462
4991.25	2.0705	-0.949391
5000.68	2.06951	-0.94932
5010.12	2.06853	-0.949248
5019.55	2.06754	-0.949176
5028.99	2.06656	-0.949104
5038.42	2.06557	-0.949031
5047.86	2.06459	-0.948958
5057.29	2.0636	-0.948885
5066.73	2.06262	-0.948811
5076.16	2.06164	-0.948737
5085.6	2.06065	-0.948663
5095.03	2.05967	-0.948588
5104.47	2.05868	-0.948513
5113.91	2.0577	-0.948437
5123.34	2.05672	-0.948362
5132.78	2.05573	-0.948286
5142.21	2.05475	-0.948209
5151.65	2.05376	-0.948132
5161.08	2.05278	-0.948055
5170.52	2.0518	-0.947978
5179.95	2.05081	-0.9479
5189.39	2.04983	-0.947822
5198.82	2.04885	-0.947743
5208.26	2.04787	-0.947664
5217.69	2.04688	-0.947585
5227.13	2.0459	-0.947505
5236.56	2.04492	-0.947425
5246	2.04393	-0.947345
5255.43	2.04295	-0.947264
5264.87	2.04197	-0.947183
5274.3	2.04099	-0.947102
5283.74	2.04	-0.94702
5293.18	2.03902	-0.946938
5302.61	2.03804	-0.946856
5312.05	2.03706	-0.946773
5321.48	2.03608	-0.94669
5330.92	2.03509	-0.946606
5340.35	2.03411	-0.946522
5349.79	2.03313	-0.946438
5359.22	2.03215	-0.946354
5368.66	2.03117	-0.946269
5378.09	2.03018	-0.946183
5387.53	2.0292	-0.946098
5396.96	2.02822	-0.946012
5406.4	2.02724	-0.945925
5415.83	2.02626	-0.945839
5425.27	2.02528	-0.945752
5434.7	2.0243	-0.945664
5444.14	2.02332	-0.945576
5453.57	2.02234	-0.945488
5463.01	2.02136	-0.945399
5472.44	2.02037	-0.945311
5481.88	2.01939	-0.945221
5491.32	2.01841	-0.945132
5500.75	2.01743	-0.945042
5510.19	2.01645	-0.944951
5519.62	2.01547	-0.94486
5529.06	2.01449	-0.944769
5538.49	2.01351	-0.944678
5547.93	2.01253	-0.944586
5557.36	2.01155	-0.944494
5566.8	2.01057	-0.944401
5576.23	2.00959	-0.944308
5585.67	2.00862	-0.944215
5595.1	2.00764	-0.944121
5604.54	2.00666	-0.944027
5613.97	2.00568	-0.943933
5623.41	2.0047	-0.943838
5632.84	2.00372	-0.943743
5642.28	2.00274	-0.943647
5651.71	2.00176	-0.943551
5661.15	2.00078	-0.943455
5670.59	1.9998	-0.943358
5680.02	1.99883	-0.943261
5689.46	1.99785	-0.943164
5698.89	1.99687	-0.943066
5708.33	1.99589	-0.942968
5717.76	1.99491	-0.942869
5727.2	1.99394	-0.94277
5736.63	1.99296	-0.942671
5746.07	1.99198	-0.942571
5755.5	1.991	-0.942471
5764.94	1.99003	-0.942371
5774.37	1.98905	-0.94227
5783.81	1.98807	-0.942168
5793.24	1.98709	-0.942067
5802.68	1.98612	-0.941965
5812.11	1.98514	-0.941863
5821.55	1.98416	-0.94176
5830.98	1.98319	-0.941657
5840.42	1.98221	-0.941553
5849.85	1.98123	-0.941449
5859.29	1.98026	-0.941345
5868.73	1.97928	-0.94124
5878.16	1.9783	-0.941135
5887.6	1.97733	-0.94103
5897.03	1.97635	-0.940924
5906.47	1.97538	-0.940818
5915.9	1.9744	-0.940711
5925.34	1.97342	-0.940604
5934.77	1.97245	-0.940497
5944.21	1.97147	-0.940389
5953.64	1.9705	-0.940281
5963.08	1.96952	-0.940172
5972.51	1.96855	-0.940063
5981.95	1.96757	-0.939954
5991.38	1.9666	-0.939844
6000.82	1.96562	-0.939734
6010.25	1.96465	-0.939624
6019.69	1.96367	-0.939513
6029.12	1.9627	-0.939401
6038.56	1.96173	-0.93929
6048	1.96075	-0.939178
6057.43	1.95978	-0.939065
6066.87	1.9588	-0.938952
6076.3	1.95783	-0.938839
6085.74	1.95686	-0.938725
6095.17	1.95588	-0.938611
6104.61	1.95491	-0.938497
6114.04	1.95394	-0.938382
6123.48	1.95296	-0.938267
6132.91	1.95199	-0.938151
6142.35	1.95102	-0.938035
6151.78	1.95004	-0.937919
6161.22	1.94907	-0.937802
6170.65	1.9481	-0.937684
6180.09	1.94713	-0.937567
6189.52	1.94615	-0.937449
6198.96	1.94518	-0.93733
6208.39	1.94421	-0.937211
6217.83	1.94324	-0.937092
6227.26	1.94227	-0.936973
6236.7	1.9413	-0.936852
6246.14	1.94032	-0.936732
6255.57	1.93935	-0.936611
6265.01	1.93838	-0.93649
6274.44	1.93741	-0.936368
6283.88	1.93644	-0.936246
6293.31	1.93547	-0.936124
6302.75	1.9345	-0.936001
6312.18	1.93353	-0.935877
6321.62	1.93256	-0.935754
6331.05	1.93159	-0.93563
6340.49	1.93062	-0.935505
6349.92	1.92965	-0.93538
6359.36	1.92868	-0.935255
6368.79	1.92771	-0.935129
6378.23	1.92674	-0.935003
6387.66	1.92577	-0.934876
6397.1	1.9248	-0.934749
6406.53	1.92383	-0.934622
6415.97	1.92286	-0.934494
6425.41	1.92189	-0.934366
6434.84	1.92092	-0.934237
6444.28	1.91995	-0.934108
6453.71	1.91898	-0.933979
6463.15	1.91801	-0.933849
6472.58	1.91705	-0.933718
6482.02	1.91608	-0.933588
6491.45	1.91511	-0.933456
6500.89	1.91414	-0.933325
6510.32	1.91317	-0.933193
6519.76	1.91221	-0.933061
6529.19	1.91124	-0.932928
6538.63	1.91027	-0.932795
6548.06	1.9093	-0.932661
6557.5	1.90834	-0.932527
6566.93	1.90737	-0.932392
6576.37	1.9064	-0.932257
6585.8	1.90544	-0.932122
6595.24	1.90447	-0.931986
6604.67	1.9035	-0.93185
6614.11	1.90254	-0.931714
6623.55	1.90157	-0.931577
6632.98	1.90061	-0.931439
6642.42	1.89964	-0.931301
6651.85	1.89867	-0.931163
6661.29	1.89771	-0.931024
6670.72	1.89674	-0.930885
6680.16	1.89578	-0.930746
6689.59	1.89481	-0.930606
6699.03	1.89385	-0.930465
6708.46	1.89288	-0.930324
6717.9	1.89192	-0.930183
6727.33	1.89095	-0.930042
6736.77	1.88999	-0.929899
6746.2	1.88903	-0.929757
6755.64	1.88806	-0.929614
6765.07	1.8871	-0.92947
6774.51	1.88613	-0.929327
6783.94	1.88517	-0.929182
6793.38	1.88421	-0.929038
6802.82	1.88324	-0.928893
6812.25	1.88228	-0.928747
6821.69	1.88132	-0.928601
6831.12	1.88035	-0.928455
6840.56	1.87939	-0.928308
6849.99	1.87843	-0.928161
6859.43	1.87747	-0.928013
6868.86	1.8765	-0.927865
6878.3	1.87554	-0.927716
6887.73	1.87458	-0.927567
6897.17	1.87362	-0.927418
6906.6	1.87266	-0.927268
6916.04	1.8717	-0.927117
6925.47	1.87073	-0.926967
6934.91	1.86977	-0.926816
6944.34	1.86881	-0.926664
6953.78	1.86785	-0.926512
6963.21	1.86689	-0.926359
6972.65	1.86593	-0.926206
6982.08	1.86497	-0.926053
6991.52	1.86401	-0.925899
7000.96	1.86305	-0.925745
7010.39	1.86209	-0.92559
7019.83	1.86113	-0.925435
7029.26	1.86017	-0.92528
7038.7	1.85921	-0.925124
7048.13	1.85825	-0.924967
7057.57	1.85729	-0.92481
7067	1.85634	-0.924653
7076.44	1.85538	-0.924495
7085.87	1.85442	-0.924337
7095.31	1.85346	-0.924178
7104.74	1.8525	-0.924019
7114.18	1.85154	-0.923859
7123.61	1.85059	-0.923699
7133.05	1.84963	-0.923539
7142.48	1.84867	-0.923378
7151.92	1.84771	-0.923217
7161.35	1.84676	-0.923055
7170.79	1.8458	-0.922893
7180.23	1.84484	-0.92273
7189.66	1.84389	-0.922567
7199.1	1.84293	-0.922403
7208.53	1.84197	-0.922239
7217.97	1.84102	-0.922075
7227.4	1.84006	-0.92191
7236.84	1.83911	-0.921744
7246.27	1.83815	-0.921579
7255.71	1.83719	-0.921412
7265.14	1.83624	-0.921246
7274.58	1.83528	-0.921078
7284.01	1.83433	-0.920911
7293.45	1.83337	-0.920743
7302.88	1.83242	-0.920574
7312.32	1.83147	-0.920405
7321.75	1.83051	-0.920236
7331.19	1.82956	-0.920066
7340.62	1.8286	-0.919895
7350.06	1.82765	-0.919725
7359.49	1.8267	-0.919553
7368.93	1.82574	-0.919382
7378.37	1.82479	-0.919209
7387.8	1.82384	-0.919037
7397.24	1.82288	-0.918864
7406.67	1.82193	-0.91869
7416.11	1.82098	-0.918516
7425.54	1.82003	-0.918342
7434.98	1.81908	-0.918167
7444.41	1.81812	-0.917991
7453.85	1.81717	-0.917816
7463.28	1.81622	-0.917639
7472.72	1.81527	-0.917462
7482.15	1.81432	-0.917285
7491.59	1.81337	-0.917108
7501.02	1.81242	-0.916929
7510.46	1.81147	-0.916751
7519.89	1.81052	-0.916572
7529.33	1.80957	-0.916392
7538.76	1.80862	-0.916212
7548.2	1.80767	-0.916032
7557.64	1.80672	-0.915851
7567.07	1.80577	-0.91567
7576.51	1.80482	-0.915488
7585.94	1.80387	-0.915305
7595.38	1.80292	-0.915123
7604.81	1.80197	-0.914939
7614.25	1.80102	-0.914756
7623.68	1.80007	-0.914571
7633.12	1.79913	-0.914387
7642.55	1.79818	-0.914202
7651.99	1.79723	-0.914016
7661.42	1.79628	-0.91383
7670.86	1.79534	-0.913644
7680.29	1.79439	-0.913457
7689.73	1.79344	-0.913269
7699.16	1.7925	-0.913081
7708.6	1.79155	-0.912893
7718.03	1.7906	-0.912704
7727.47	1.78966	-0.912515
7736.9	1.78871	-0.912325
7746.34	1.78776	-0.912135
7755.78	1.78682	-0.911944
7765.21	1.78587	-0.911753
7774.65	1.78493	-0.911561
7784.08	1.78398	-0.911369
7793.52	1.78304	-0.911176
7802.95	1.7821	-0.910983
7812.39	1.78115	-0.91079
7821.82	1.78021	-0.910596
7831.26	1.77926	-0.910401
7840.69	1.77832	-0.910206
7850.13	1.77738	-0.910011
7859.56	1.77643	-0.909815
7869	1.77549	-0.909619
7878.43	1.77455	-0.909422
7887.87	1.7736	-0.909224
7897.3	1.77266	-0.909026
7906.74	1.77172	-0.908828
7916.17	1.77078	-0.908629
7925.61	1.76984	-0.90843
7935.05	1.76889	-0.90823
7944.48	1.76795	-0.90803
7953.92	1.76701	-0.907829
7963.35	1.76607	-0.907628
7972.79	1.76513	-0.907427
7982.22	1.76419	-0.907224
7991.66	1.76325	-0.907022
8001.09	1.76231	-0.906819
8010.53	1.76137	-0.906615
8019.96	1.76043	-0.906411
8029.4	1.75949	-0.906207
8038.83	1.75855	-0.906002
8048.27	1.75761	-0.905796
8057.7	1.75667	-0.90559
8067.14	1.75573	-0.905384
8076.57	1.7548	-0.905177
8086.01	1.75386	-0.904969
8095.44	1.75292	-0.904761
8104.88	1.75198	-0.904553
8114.31	1.75104	-0.904344
8123.75	1.75011	-0.904135
8133.19	1.74917	-0.903925
8142.62	1.74823	-0.903715
8152.06	1.7473	-0.903504
8161.49	1.74636	-0.903292
8170.93	1.74542	-0.903081
8180.36	1.74449	-0.902868
8189.8	1.74355	-0.902656
8199.23	1.74262	-0.902442
8208.67	1.74168	-0.902229
8218.1	1.74075	-0.902014
8227.54	1.73981	-0.9018
8236.97	1.73888	-0.901585
8246.41	1.73794	-0.901369
8255.84	1.73701	-0.901153
8265.28	1.73607	-0.900936
8274.71	1.73514	-0.900719
8284.15	1.73421	-0.900501
8293.58	1.73327	-0.900283
8303.02	1.73234	-0.900064
8312.46	1.73141	-0.899845
8321.89	1.73048	-0.899626
